"id","name","description","vibeTags","types","latitude","longitude","activityHours"
"ChIJzV7y5S8rdTERupSXZpxHe6k","Gà Nướng Mắm Nhĩ, Gà Nướng Muối Ớt - Gà Nướng Đệ Nhất - 1319 Nguyễn Ảnh Thủ, P. Trung Mỹ Tây, Q. 12","Thương hiệu gà nướng mới nổi Sài Gòn đã có chi nhánh ở khu vực Quận 12. Gà nướng sốt đậm đà, ăn kèm cùng bánh bao chiên, xôi hoặc cơm lam (tuỳ chọn). Combo giá phải chăng, phù hợp ăn nhóm 3-4 người. Quán chỉ bán mang về","{Bustling}","{chicken_restaurant,barbecue_restaurant,restaurant,point_of_interest,food,establishment,Restaurant,""Street Food""}","10.8624303","106.6120793","[""Monday: 9:00 AM – 9:30 PM"",""Tuesday: 9:00 AM – 9:30 PM"",""Wednesday: 9:00 AM – 9:30 PM"",""Thursday: 9:00 AM – 9:30 PM"",""Friday: 9:00 AM – 9:30 PM"",""Saturday: 9:00 AM – 9:30 PM"",""Sunday: 9:00 AM – 9:30 PM""]"
"ChIJh5TbTQAvdTERJzKm2EJyttM","Cafe Bistro Kingdom","Quán cafe bistro phù hợp làm việc, gặp gỡ và ăn uống cả ngày. Không gian ấm cúng, yên tĩnh, có chỗ ngồi ngoài trời, menu đa dạng từ cà phê, trà đến món ăn và cocktail. Phù hợp gia đình và nhóm bạn, có Wi-Fi, nhận đặt chỗ và chỗ đậu xe rộng rãi.","{Modern,Loud,""Pet Friendly"",""Family Friendly"",Outdoor}","{coffee_shop,food_store,cafe,food,point_of_interest,store,establishment,Restaurant,Cafe,Bakery}","10.7759002","106.6628651","Mon-Sun: 6:30 - 22:"
"ChIJW-GgCHmtNTERH9QZTBlLzFY","Bánh Mì Chảo Aha Food","Đồ ăn lên nhanh, bày trí bắt mắt
Ấn tượng pizza rất ngon, đế bánh giòn. Bánh mì chảo có phần pate siu thơmm","{Loud}","{restaurant,food,point_of_interest,establishment,Pub,""Fast Food""}","20.9926786","105.7992516","[""Monday: 9:00 AM – 2:00 PM, 5:00 – 10:00 PM"",""Tuesday: 9:00 AM – 2:00 PM, 5:00 – 10:00 PM"",""Wednesday: 9:00 AM – 2:00 PM, 5:00 – 10:00 PM"",""Thursday: 9:00 AM – 2:00 PM, 5:00 – 10:00 PM"",""Friday: 9:00 AM – 2:00 PM, 5:00 – 10:00 PM"",""Saturday: 9:00 AM – 2:00 PM, 5:00 – 10:00 PM"",""Sunday: 9:00 AM – 2:00 PM, 5:00 – 10:00 PM""]"
"c75ca818-8d6a-4b5b-b037-fc5c20990f73","Brio Thảo Điền","Nhà hàng mang phong cách châu Âu hiện đại với không gian ấm cúng và tinh tế tại khu vực Thảo Điền. Menu nổi bật với các loại bánh ngọt, bánh mì thủ công, món brunch nhẹ cùng cà phê và trà, mức giá tầm trung–cao, phù hợp cho bữa sáng hoặc gặp gỡ bạn bè. Quán thường đông vào buổi sáng và cuối tuần, gây ấn tượng bởi chất lượng bánh chuẩn vị và không khí thư giãn dễ chịu.
","{Romantic,Chill,Aesthetic,""Family Friendly""}","{Restaurant,""Fine Dining"",Bistro}","10.80793","106.7333","11:00 - 23:30"
"0e04ebb8-36e0-44f7-a36e-8dee4988d086","CHILLALA - House of Art","Là không gian nghệ thuật đương đại mang vibe rất “high aesthetic”, tối giản – tinh tế, kiểu vừa gallery vừa event space, cực kỳ khác biệt so với các quán cafe/nhà hàng ở Thảo Điền. Không gian rộng, trần cao, ánh sáng tự nhiên đẹp, rất hợp đi xem triển lãm hoặc chụp ảnh “nghệ”. Nơi đây thường tổ chức triển lãm, workshop, event sáng tạo, trưng bày cả nghệ sĩ trẻ lẫn tên tuổi, kiểu không gian “art hub” đúng nghĩa.","{Chill,Aesthetic,Vintage,Quiet,Minimalist}","{Museum}","10.80411","106.73423","09:00 - 21:00"
"2455840f-80bb-433d-a1df-f03f97881dd8","Cơm Tấm Đêe","Quán cơm tấm với chất lượng khá ổn trong tầm giá, cơm dẻo, sườn nướng ngon và đầy đặn, ăn kèm cà pháo giòn khá hợp vị. Không gian gọn gàng, sạch sẽ, có chỗ ngồi cho cả đi một mình. Nhân viên hỗ trợ nhiệt tình, có chỗ để xe thuận tiện. Nhìn chung là địa điểm đáng thử nếu muốn ăn cơm tấm nhanh gọn, ngon miệng.
","{Loud}","{Restaurant}","20.996193","105.815467","Thứ Tư 10:30–14:00 17:30–21:00  Thứ Năm 10:30–14:00 17:30–21:00  Thứ Sáu 10:30–14:00 17:30–21:00  Thứ Bảy 10:30–14:00 17:30–21:00  Chủ Nhật (Tết Hàn thực) 10:30–14:00 17:30–21:00 Giờ làm việc có thể thay đổi  Thứ Hai 10:30–14:00 17:30–21:00  Thứ Ba 10:30–14:00 17:30–21:00"
"ChIJTeYpMT8vdTERMH8sUnkta40","Ben Thanh Market","Well-known standby for handicrafts, souvenirs, clothing & other goods along with local eats.","{""Family Friendly"",Chill,Vintage}","{market,tourist_attraction,cultural_landmark,point_of_interest,establishment}","10.7725168","106.6980208","Open 24/7"
"2a73c616-d48f-4ad1-9441-3fe5814e14ab","Nhâm Coffee","Quán cafe 24/7 mang vibe ""mùa hè nhiệt đới"" ở quận 2. Kết hợp bán phụ kiện xinh xắn: vỏ sò, giương cầm tay,... Siêu nhiều góc check-in. Quán khá đông","{Romantic,Chill,Cozy,Aesthetic,Vintage,""Family Friendly""}","{Cafe,Bakery}","10.8142","106.7276","Open 24/7"
"f0d80ff8-8bcc-4ef9-a683-7c71ea9f92a0","365º Napoli Pizza","Nhà hàng Pizza với không gian cỡ vừa, thoáng đãng, những ngày không mưa ngồi ngoài trời rất chill. Chuyên về Pizza và các món Âu; menu nước rẻ. Nên đặt lịch trước khi tới để khỏi chờ đợi.","{Romantic,Chill,Quiet,Aesthetic,""Family Friendly"",""Pet Friendly""}","{Restaurant,""Fine Dining""}","10.80496","106.73558","16:00 - 23:30"
"ChIJhS5wmDutNTERTuDpLgIjRRs","Kumihimo Restaurant","Nhà hàng Nhật Bản hiện đại kết hợp bar & robatayaki tại khu Từ Liêm. Menu fusion sáng tạo, cocktail & sake đặc trưng, có quầy nướng robatayaki bếp mở và không gian terrace.","{Modern,Aesthetic,Romantic,Chill}","{japanese_restaurant,restaurant,food,point_of_interest,establishment,Restaurant,Bar,""Fine Dining""}","21.0076127","105.7824803","[""Monday: 5:30 – 9:30 PM"",""Tuesday: 5:30 – 9:30 PM"",""Wednesday: 5:30 – 9:30 PM"",""Thursday: 5:30 – 9:30 PM"",""Friday: 5:30 – 9:30 PM"",""Saturday: 11:30 AM – 2:30 PM, 5:30 – 9:30 PM"",""Sunday: 11:30 AM – 2:30 PM, 5:30 – 9:30 PM""]"
"d45c1a3c-6386-4ca4-a407-ba5803cac635","Buffet Poseidon Vincom Royal City","Quán buffet này có quầy line gọn gàng, đồ ăn được fill khá liên tục và trình bày bắt mắt. Tuy nhiên chất lượng một số món hải sản chưa ổn định, cua và tôm chưa thật sự tươi, đồ nướng hơi dai và kém ngọt. Bù lại nước lẩu khá ngon, dễ ăn. Nhìn chung trải nghiệm ở mức tạm ổn, phù hợp nếu đi ăn buffet cho tiện và no.","{Loud}","{Restaurant}","21.000811","105.816033","Thứ Ba 11:00–14:00 17:30–22:00  Thứ Tư 11:00–14:00 17:30–22:00  Thứ Năm 11:00–14:00 17:30–22:00  Thứ Sáu 11:00–14:00 17:30–22:00  Thứ Bảy 11:00–14:00 17:30–22:00  Chủ Nhật (Tết Hàn thực) 11:00–14:00 17:30–22:00 Giờ làm việc có thể thay đổi  Thứ Hai 11:00–14:00 17:30–22:00"
"89f6477f-05b3-4ccc-bdd0-86fd402cbc4d","I HATE MONDAY DINING","I Hate Monday Dining là nhà hàng mang phong cách hiện đại pha chút cá tính, tạo cảm giác ấm cúng và thư giãn giữa khu Thảo Điền. Menu tập trung vào các món Âu kết hợp brunch và đồ uống sáng tạo, với mức giá tầm trung–cao, phù hợp cho những buổi hẹn hò hoặc gặp gỡ bạn bè. Quán thường đông vào buổi tối và cuối tuần, nổi bật với không gian thiết kế độc đáo cùng cái tên ấn tượng, mang đến trải nghiệm ẩm thực thú vị và khác biệt.
","{Cozy,Romantic,Chill,Vintage,Aesthetic,""Family Friendly""}","{Restaurant,""Fine Dining""}","10.80293","106.73534","11:00 - 22:00"
"5901b20f-7f05-474d-91af-541443f0df7c","LẨU CUA ĐỒNG MAI 1981 ","Quán mang vibe ăn nhậu kiểu Việt dân dã, không gian thoáng, hơi “xôm xôm” nhưng vẫn đủ chill để ngồi lâu với bạn bè ở Thảo Điền. Menu nổi bật với lẩu cua đồng chuẩn vị Bắc, ngoài ra còn có ốc, đồ nướng, món nhậu đa dạng – khẩu phần khá đầy đặn, dễ ăn. Thường đông vào buổi tối và cuối tuần.","{Loud,Chill,Outdoor,""Family Friendly""}","{Restaurant}","10.81173","106.72952","11:00 - 23:00"
"ChIJMyo6BuYrdTERnjljq33qlto","MTEE Coffee And Tea House | CÀ PHÊ - TRÀ & TRÀ SỮA","Quán cà phê và trà sữa, trà trái cây chill học bài tại Quận 12, Hóc Môn. Menu đa dạng từ cà phê đến trà, trà sữa, mùi trà thơm tự nhiên, không bị hóa học. Giá hạt dẻ pù hợp học sinh sinh viên. Không gian quán không quá rộng.","{Cozy,Chill,Quiet,""Family Friendly""}","{coffee_shop,cafe,tea_house,point_of_interest,food_store,store,food,establishment,Cafe,Studyhub}","10.8439675","106.5997729","[""Monday: 8:00 AM – 10:00 PM"",""Tuesday: 8:00 AM – 10:00 PM"",""Wednesday: 8:00 AM – 10:00 PM"",""Thursday: 8:00 AM – 10:00 PM"",""Friday: 8:00 AM – 10:00 PM"",""Saturday: 8:00 AM – 10:00 PM"",""Sunday: 8:00 AM – 10:00 PM""]"
"dd315477-88c4-4a44-9c5f-4f0303796299","Scoopy Ice Cream Thảo Điền","Tiệm kem với decor vibe Mỹ retro ở quận 2. Menu nổi bật với nhiều vị kem thủ công như chocolate, vani, dâu, xoài cùng các loại topping hấp dẫn, mức giá tầm trung, phù hợp cho mọi lứa tuổi. Quán thường nhộn nhịp vào buổi tối và cuối tuần, thu hút thực khách bởi hương vị kem mát lạnh và không gian check-in dễ thương.","{Cozy,Aesthetic,Modern,""Family Friendly""}","{Restaurant}","10.80227","106.73588","11:00 - 23:00"
"ChIJtRssBfKtNTERXtIEHvkJssw","Cơm Gà 3 Anh Em Nhà Số 6 Ngõ 19 Phố Cự Lộc, Nhân Chính, Thanh Xuân, Hà Nội","Đánh giá chung về quán cơm gà là cơm gà có vị thơm ngon, thịt gà tươi ngọt, da giòn và cơm được nấu từ nước luộc gà.","{Loud}","{service,point_of_interest,food,establishment,Restaurant}","20.9996823","105.8142062",NULL
"b0cfb0c4-70cd-4089-958f-803e66507305","Nhà Gỗ - Grill & Chill","Không gian tổ chức tiệc đa dạng bậc nhất Thủ Đức phù hợp từ hẹn hò đến sự kiện đông người. Sở hữu kiến trúc nhà gỗ mộc mạc, khuôn viên sân vườn xanh mát và khu vực ven sông lãng mạn. Setup không gian linh hoạt theo yêu cầu khách hàng, tạo cảm giác ấm cúng như ở nhà. Cần đặt bàn trước. ","{Cozy,Romantic,Chill,Outdoor,""Live Music"",""Family Friendly""}","{Restaurant,""Fast Food"",Cafe,Pub}","10.84412246671019","106.74141","Cả ngày (06:30 - 23:00)"
"ChIJX1d1qJnZdDER8g79D3llys8","Mì Cay Asan Hoàng Diệu 2","Điểm đến lý tưởng để thưởng thức ẩm thực chuẩn Hàn phù hợp cho hội bạn và gia đình tại Thủ Đức. Nổi bật với khẩu vị được tinh chỉnh gần gũi, mang đến trải nghiệm ""tinh hoa ẩm thực"" trong không gian trẻ trung, hiện đại. Thực đơn đa dạng, là lựa chọn hàng đầu mỗi khi ""thèm món Hàn"" mà không cần đắn đo suy nghĩ.","{Modern,Minimalist,""Family Friendly""}","{Restaurant,""Korean Restaurant""}","10.85466578996902","106.77259","Cả ngày (09:00 - 23:30)"
"f01ef2d9-6403-4846-9162-5ca7b1b5fb82","Beefsteak 100gram Thủ Đức","Không gian rộng rãi, thoáng mát phù hợp hẹn hò và bữa ăn gia đình tại Thủ Đức. Nổi bật với thịt bò mềm mọng, sốt dâu tằm độc đáo với giá khá mềm. Phục vụ nhanh nhẹn, menu đồ kèm như mì Ý và salad đa dạng. ","{Cozy,Chill}","{""Fast Food"",Restaurant}","10.84690729634319","106.76657","Cả ngày (09:00 - 21:00)"
"ChIJZ01_kFStNTER1IqrmkL0DgY","Manwah Royal City","Không gian ấm cúng, nhân viên thân thiện, nhiệt tình, đồ ăn ngon ăn sạch bong","{Loud}","{restaurant,food,point_of_interest,establishment,Restaurant}","21.0033531","105.815444","[""Monday: 10:00 AM – 10:00 PM"",""Tuesday: 10:00 AM – 10:00 PM"",""Wednesday: 10:00 AM – 10:00 PM"",""Thursday: 10:00 AM – 10:00 PM"",""Friday: 10:00 AM – 10:00 PM"",""Saturday: 10:00 AM – 10:00 PM"",""Sunday: 10:00 AM – 10:00 PM""]"
"ChIJXQNkNQAvdTERw2Zycj3BJ90","Ward Coffee","Quán cafe phù hợp làm việc và học tập. Không gian đơn giản, phục vụ cà phê cơ bản, phù hợp ngồi nhanh hoặc mang đi. Có chỗ đậu xe tính phí.","{Chill,Quiet,Vintage,""Pet Friendly"",""Family Friendly""}","{bakery,food_store,food,point_of_interest,store,establishment,Cafe,Bakery}","10.7799827","106.664089","[""Monday: 6:30 AM – 10:30 PM"",""Tuesday: 6:30 AM – 10:30 PM"",""Wednesday: 6:30 AM – 10:30 PM"",""Thursday: 6:30 AM – 10:30 PM"",""Friday: 6:30 AM – 10:30 PM"",""Saturday: 6:30 AM – 11:30 PM"",""Sunday: 6:30 AM – 11:30 PM""]"
"ChIJdY70ex2tNTERn4hwaeDncwU","Tiny Cafe - Revolution","Quán cà phê thư giãn/làm việc với không gian nhỏ xinh ấm cúng, decor tối giản tinh tế, đồ uống ổn định, góc ngồi thoải mái, phù hợp học tập và làm việc trong không gian yên tĩnh, ít ồn ào.","{Chill,Quiet,Cozy}","{coffee_shop,cafe,food_store,food,point_of_interest,store,establishment,Cafe,Workspace}","20.9893072","105.8405856","Cả ngày (08:00 - 23:00)"
"ChIJBc_8eMzZdDERwJGfCUD8Wsc","Subin BBQ Vincom Dĩ An Buffet Nướng Hàn Quốc","Địa điểm chuyên phục vụ buffet và gọi món (Alacarte) phù hợp cho tiệc gia đình, bạn bè hoặc hẹn hò tại Vincom Dĩ An. Nổi bật với thực đơn gần 50 món từ thịt bò Mỹ/Úc, hải sản đến các món truyền thống Hàn Quốc như Bibimbap và quầy buffet line phong phú. Không gian hiện đại, sang trọng nằm ngay trong trung tâm thương mại rất thuận tiện. Ưu đãi giờ vàng chỉ từ 159k - 179k thường áp dụng ngày trong tuần, nên đặt bàn trước để có vị trí đẹp.","{Cozy,Romantic,""Family Friendly"",Modern,Chill}","{barbecue_restaurant,restaurant,food,point_of_interest,establishment,Restaurant,""Fast Food""}","10.9084122","106.7414746","[""Monday: 10:30 AM – 10:00 PM"",""Tuesday: 10:30 AM – 10:00 PM"",""Wednesday: 10:30 AM – 10:00 PM"",""Thursday: 10:30 AM – 10:00 PM"",""Friday: 10:30 AM – 10:00 PM"",""Saturday: 10:30 AM – 10:00 PM"",""Sunday: 10:30 AM – 10:00 PM""]"
"ChIJ-atNMACtNTERsvcpKfmjbOo","Mokchang - Vũ Tông Phan","🍗 Không gian & vibe: Quán gà Hàn Quốc nhỏ xinh, tone vàng trắng tươi tắn, nhìn trẻ trung. Không gian khá gọn, phù hợp đi nhóm nhỏ 2–4 người hơn là nhóm đông.","{Loud}","{restaurant,food,point_of_interest,establishment,Restaurant}","20.9902169","105.8138503","[""Monday: 9:30 AM – 9:30 PM"",""Tuesday: 9:30 AM – 9:30 PM"",""Wednesday: 9:30 AM – 9:30 PM"",""Thursday: 9:30 AM – 9:30 PM"",""Friday: 9:30 AM – 9:30 PM"",""Saturday: 9:30 AM – 9:30 PM"",""Sunday: 9:30 AM – 9:30 PM""]"
"451f2a06-dc04-4448-a6d7-32e38eb54aa7","Mật Pet Farm","Mật Pet Farm - Sài Gòn là mô hình pet farm + cafe thú cưng mini khá hot gần Thảo Điền, vibe rất dễ thương. Không gian dạng sân vườn mở, có nhiều chó, mèo (husky, corgi, mèo Anh lông ngắn…) để chơi và chụp ảnh, đúng kiểu “pet lover paradise” thu nhỏ. Có phục vụ đồ uống cơ bản (cafe, trà, nước), giá tầm trung, chủ yếu để ngồi chill trong lúc chơi với thú cưng. Thường đông vào chiều và cuối tuần, nhất là nhóm bạn hoặc gia đình có trẻ nhỏ.","{Loud,Vintage,Outdoor,""Family Friendly"",""Pet Friendly""}","{Park,Cafe}","10.79824","106.77167","08:00 - 20:00"
"ChIJAda9SnYvdTERCY9s3fNXbCQ","The Thousand Beans - Lab Coffee","Quán cafe phù hợp học tập và làm việc. Không gian ấm cúng, yên tĩnh, có chỗ ngồi ngoài trời, cà phê chất lượng kèm trà và tráng miệng đa dạng. Phù hợp nhóm bạn, có chỗ đậu xe miễn phí.","{Quiet,""Family Friendly"",""Pet Friendly"",Romantic,Outdoor}","{cafe,coffee_roastery,point_of_interest,food,establishment,Cafe,Bakery}","10.7669622","106.6640712","[""Monday: 7:30 AM – 10:00 PM"",""Tuesday: 7:30 AM – 10:00 PM"",""Wednesday: 7:30 AM – 10:00 PM"",""Thursday: 7:30 AM – 10:00 PM"",""Friday: 7:30 AM – 10:00 PM"",""Saturday: 7:30 AM – 10:00 PM"",""Sunday: 7:30 AM – 10:00 PM""]"
"ChIJObro8hcndTER9EPr7cy5lpE","KANA COFFEE 24H","Quán cafe mở xuyên đêm phù hợp học tập và làm việc tại Thủ Đức. Thiết kế tối giản với tông màu cam đen hiện đại, menu đồ uống giá bình dân chỉ từ 35k. Không gian mở thoáng đãng, phục vụ 24/24 cho hội ""cú đêm"".","{Outdoor,Cozy,Romantic,""Family Friendly"",Aesthetic,""Live Music""}","{Cafe}","10.85415853791982","106.77082","Open 24/7"
"943c651a-6bab-4adc-ac99-23c0ae9ec2c8","Uchi Sushi Tp Thủ Đức","Địa điểm thưởng thức ẩm thực Nhật Bản tươi ngon, phù hợp cho những buổi hẹn hò hoặc ăn uống gia đình tại khu vực. Nổi bật với sashimi ngọt béo, món mai cua đặc trưng và không gian sạch sẽ, yên tĩnh với âm nhạc nhẹ nhàng.","{Cozy,Romantic}","{Restaurant}","10.87138233051023","106.82216",""
"b2086d44-d0f4-45ce-9756-4662831ab8c1","AMERICANO COFFEE - 409 Nguyễn Duy Trinh","Không gian đậm chất Viễn Tây (Texas) độc lạ, diện tích rộng rãi thoáng đãng, menu kết hợp cả cà phê chuẩn vị và các món ăn Âu-Á tại Tam Bình, Thủ Đức. Có khu vực đỗ xe ngay phía trước quán. ","{Cozy,Romantic,""Family Friendly"",Outdoor,Chill}","{Restaurant,Cafe,""Fast Food""}","10.79132738278879","106.77362","Cả ngày (06:30 - 22:30)"
"8f1d97d8-b388-4305-a6d6-1dcbc87237bd","Infinity Racing Vincom Thảo Điền","Là khu đua xe go-kart trong nhà cực hot nằm ngay Vincom Thảo Điền, mang vibe tốc độ – năng động. Điểm nổi bật nhất là đường đua xuyên tầng dài, chạy qua nhiều tầng trong mall – gần như độc nhất ở Việt Nam. Sử dụng xe điện go-kart hiện đại + hệ thống tính giờ, nên có cảm giác thi đấu thật sự (có bảng xếp hạng luôn)
Phù hợp đi nhóm bạn, team building hoặc ai thích trải nghiệm cảm giác mạnh","{Modern,Loud}","{Mall,Park}","10.80247","106.74101","10:00 - 22:00"
"ChIJP22F5l6tNTEROWLBfa9RKGs","Hồng Ký - Tiệm Cơm Gà Nướng Hong Kong","Quán có không gian nhỏ, chỗ ngồi hơi chật và giờ cao điểm khá đông nên thời gian lên món có thể lâu. Bù lại đồ ăn chất lượng ổn, cơm ngon, canh tôm ngọt, gà nướng và nước chấm vừa miệng. Nhìn chung phù hợp nếu bạn không ngại chờ và muốn ăn một bữa ngon.","{Loud}","{asian_restaurant,restaurant,food,point_of_interest,establishment,Restaurant}","21.004547","105.8069459","[""Monday: 10:30 AM – 10:00 PM"",""Tuesday: 10:30 AM – 10:00 PM"",""Wednesday: 10:30 AM – 10:00 PM"",""Thursday: 10:30 AM – 10:00 PM"",""Friday: 10:30 AM – 10:00 PM"",""Saturday: 10:30 AM – 10:00 PM"",""Sunday: 10:30 AM – 10:00 PM""]"
"25ac1332-3892-4881-8945-e953773cf45a","Sushi TO No2","Là quán sushi kiểu Nhật bình dân nhưng cực kỳ đông khách ở Thảo Điền, không gian đơn giản, không quá cầu kỳ nhưng sạch sẽ và phục vụ nhanh. Menu đa dạng từ sushi, sashimi đến các loại roll, nổi bật với cá hồi và cá ngừ tươi, giá khá “mềm” so với mặt bằng khu này nên rất dễ quay lại. Quán thường đông vào giờ trưa và tối, đặc biệt cuối tuần; điểm mạnh là lên món nhanh, phần ăn đầy đặn và đúng kiểu “ăn no – ngon – không quá đắt” nên rất được dân local lẫn expat ưa chuộng.","{Cozy,Chill,Aesthetic,Vintage,""Family Friendly""}","{Restaurant,""Fine Dining""}","10.80004","106.73749","10:00 - 22:30"
"c18de1b1-c900-456c-8d68-6963961ceb16","Công Viên Sala","Là công viên trung tâm nằm trong khu đô thị Sala, nổi bật với không gian rất rộng, nhiều cây xanh, hồ nước và đường đi bộ – kiểu công viên “xịn xò” nhất khu Thủ Thiêm hiện tại. Không gian thoáng, sạch, quy hoạch đẹp, nhiều bãi cỏ + hàng cây lớn. Có đường chạy bộ, đạp xe, khu vui chơi trẻ em, rất hợp đi dạo hoặc tập thể dục. Gần khu đô thị cao cấp nên vibe khá yên tĩnh, văn minh. Đông nhất vào chiều mát – tối và cuối tuần
Buổi sáng khá vắng, hợp đi tập thể dục hoặc chill nhẹ.","{Chill,Quiet,Outdoor,""Family Friendly"",""Pet Friendly""}","{Park}","10.77064","106.7259","Open 24/7"
"016e7e75-c2d2-433f-bb13-071e796c148a","Cafe Thanh","Quán cafe phong cách mộc mạc phù hợp làm việc và thư giãn tại khu Trường Thọ. Không gian ấm cúng với tông gỗ, nhạc nhẹ nhàng, đầy đủ ổ điện và menu bánh ngọt thơm ngon. Giá cả hợp lý và nhân viên thân thiện.","{Outdoor,Chill,""Family Friendly"",Cozy,Minimalist}","{Cafe,""Fast Food""}","10.8433","106.76688","07:00 - 23:00"
"ChIJx_TKL0qtNTERUwh9rR0qLEA","Trâu Ngon Quán - 15 Lê Văn Thiêm","Nhà hàng rộng rãi không gian thoáng mát. Đồ ăn ở đây tươi ngon và chất lượng lắm. Nhân viên thơm thân thiện, phục vụ chu đáo, rất mến khách.","{Loud}","{restaurant,food,point_of_interest,establishment,Restaurant}","21.001377","105.8028872","[""Monday: 10:30 AM – 10:00 PM"",""Tuesday: 10:30 AM – 10:00 PM"",""Wednesday: 10:30 AM – 10:00 PM"",""Thursday: 10:30 AM – 10:00 PM"",""Friday: 10:30 AM – 10:00 PM"",""Saturday: 10:30 AM – 10:00 PM"",""Sunday: 10:30 AM – 10:00 PM""]"
"87116e0b-53ff-47b6-ab95-47b05826eb0a","Quán Mọt Nướng","Quán lẩu nướng này có chất lượng khá ổn trong tầm giá, phù hợp với những ai muốn tìm một địa điểm ăn uống vừa ngon vừa hợp túi tiền. Không gian rộng rãi, thoáng mát, có cả khu trong nhà và ngoài trời nên đi nhóm hay tụ tập đều hợp lý. Đồ ăn đa dạng, đặc biệt là các món nướng được ướp đậm đà, nước lẩu dễ ăn, hợp khẩu vị nhiều người. Nhân viên phục vụ nhanh nhẹn, thân thiện, lên món khá đều. Nhìn chung là một lựa chọn đáng cân nhắc nếu muốn ăn buffet lẩu nướng cùng bạn bè hoặc gia đình.","{Loud}","{Restaurant}","20.996718","105.815519","Thứ Ba 17:00–04:00  Thứ Tư 17:00–04:00  Thứ Năm 17:00–04:00  Thứ Sáu 17:00–04:00  Thứ Bảy 17:00–04:00  Chủ Nhật (Tết Hàn thực) 17:00–04:00 Giờ làm việc có thể thay đổi  Thứ Hai 17:00–04:00"
"a7abb6b2-96d5-448d-9b21-a4aeb67790e0","Matsuri Vincom Thảo Điền","Là nhà hàng Nhật nằm trong Vincom Thảo Điền, Matsuri mang vibe đúng kiểu “lễ hội Nhật” – không gian hiện đại, ấm cúng, dễ đi ăn cùng bạn bè, gia đình hoặc hẹn hò nhẹ. Thiết kế kiểu Nhật hiện đại, bàn gỗ, ánh sáng ấm. Nằm trong mall nên dễ tìm – mát mẻ – sạch sẽ, vibe không quá fancy, kiểu casual nhưng vẫn lịch sự, có cả kiểu fusion (Nhật + Âu) nên menu khá đa dạng.","{Cozy,Romantic,Chill,Aesthetic,Vintage,""Family Friendly""}","{Restaurant,""Fine Dining""}","10.8026","106.7406","11:00 - 21:45"
"3afa37fb-fc88-45f9-8eb3-27f2c5d34963","The River Oriental","Là nhà hàng nằm trong khu The River Thủ Thiêm, mang vibe sang – yên tĩnh – view sông Sài Gòn, rất hợp đi hẹn hò hoặc ăn tối kiểu “fine dining nhẹ”. Không gian chia nhiều khu: trong nhà ấm cúng, ngoài trời thoáng mát và cả phòng riêng VIP, tổng thể khá cao cấp và riêng tư. Menu thiên về ẩm thực Á – Nhật fusion, có sushi, sashimi, hải sản, món Âu–Á kết hợp và cả đồ uống; trình bày đẹp, thiên về trải nghiệm hơn là ăn no, giá thuộc tầm trung–cao. Thường đông vào buổi tối.","{Cozy,Romantic,Chill,Aesthetic,Vintage}","{Restaurant,""Fine Dining""}","10.78349","106.71947","11:00 - 22:00"
"ChIJqXPE4n2tNTERS_0mNbHc5hY","Maison Sen Buffet","Đã ăn ở đây nhiều lần trong thời gian dài và chất lượng vẫn rất ổn định. Đồ ăn ngon, menu đa dạng với nhiều lựa chọn phù hợp cho nhiều khẩu vị. Không gian thích hợp để đi cùng gia đình, bạn bè, người yêu hoặc tụ họp nhóm.","{Loud}","{buffet_restaurant,restaurant,point_of_interest,food,establishment,""Fast Food""}","20.9940088","105.8074762","[""Monday: 11:15 AM – 2:30 PM, 6:15 – 10:00 PM"",""Tuesday: 11:15 AM – 2:30 PM, 6:15 – 10:00 PM"",""Wednesday: 11:15 AM – 2:30 PM, 6:15 – 10:00 PM"",""Thursday: 11:15 AM – 2:30 PM, 6:15 – 10:00 PM"",""Friday: 11:15 AM – 2:30 PM, 6:15 – 10:00 PM"",""Saturday: 11:15 AM – 2:30 PM, 6:15 – 10:00 PM"",""Sunday: 11:15 AM – 2:30 PM, 6:15 – 10:00 PM""]"
"6f43f7a4-20f7-45fb-a25a-9068c1d986e0","Kashew Cheese Deli","Kashew Cheese Deli là quán cafe – deli thuần chay mang vibe xanh mát, chill nhẹ với không gian sân vườn rất dễ “ngồi lâu không chán” ở Thảo Điền. Menu xoay quanh các món plant-based như sandwich, pizza, salad và đặc biệt là phô mai làm từ hạt điều tự chế biến, giá tầm trung–cao nhưng chất lượng khá “đáng tiền”. Quán thường đông vào buổi sáng – giờ brunch và cuối tuần, nổi bật nhờ concept vegan rõ ràng, đồ ăn sáng tạo và cảm giác vừa healthy vừa “Tây Tây” rất khác biệt.","{Cozy,Chill,Aesthetic,Vintage,""Family Friendly""}","{Cafe,Bakery,""Dessert Shop""}","10.80355","106.73918","09:00 - 21:30"
"ChIJs04_AQAndTER4gpCmoP3_Dk","Tiệm nướng Mã Pi Lèng","Không gian xanh mát, yên bình mang phong cách Tây Bắc phù hợp tổ chức tiệc gia đình và hẹn hò tại Thủ Đức. Điểm đến lý tưởng để tận hưởng không khí núi rừng và thư giãn cùng bạn bè ngay giữa lòng phố. Nước giải khát bị hạn chế. ","{Chill,Vintage,Romantic,Outdoor,""Family Friendly""}","{barbecue_restaurant,restaurant,point_of_interest,food,establishment,Restaurant}","10.8557984","106.748961","Cả ngày (08:00 - 23:00)"
